yyyymm,price,dividend,earnings,book.to.market,t.bill,aaa.rate,baa.rate,long.term.yield,net.equity,risk.free.rate,inflation,long.term.rate,corp.bond,stock.variance,cross.sec.premium,crsp.vw,crsp.vwx
196704,94.01,2.9,5.41,0.530516694,0.0384,0.0511,0.0583,0.0477,0.015046356,0.0032,0.0020202,-0.0291,-0.0071,0.000778353,0.000583468,0.043371,0.042544
196705,89.08,2.9,5.37,0.558201182,0.036,0.0524,0.0596,0.0482,0.01146467,0.003,0.0030227,-0.0039,-0.0254,0.000810836,0.001362968,-0.04681,-0.052314
196706,90.64,2.9,5.33,0.553204845,0.0354,0.0544,0.0615,0.0507,0.010153386,0.00295,0.0030136,-0.0312,-0.0223,0.001070843,0.001729455,0.019319,0.018015
196707,94.75,2.9067,5.32,0.526298328,0.0421,0.0558,0.0626,0.0505,0.006687535,0.003508333,0.0050025,0.0068,0.0041,0.00023058,0.001654099,0.046454,0.045623
196708,93.64,2.9133,5.31,0.528020948,0.0427,0.0562,0.0633,0.0514,0.005841837,0.003558333,0.0029895,-0.0084,-0.0007,0.000286519,0.002082412,-0.006824,-0.012197
196709,96.71,2.92,5.3,0.513564846,0.0442,0.0565,0.064,0.0517,0.005600204,0.003683333,0.0019881,-0.0004,0.0094,0.000321739,0.002264023,0.033815,0.032597
196710,93.9,2.92,5.31,0.540955282,0.0456,0.0582,0.0652,0.0549,0.00371557,0.0038,0.0029747,-0.04,-0.0281,0.000416891,0.002294072,-0.027448,-0.028701
196711,94,2.92,5.32,0.543382697,0.0473,0.0607,0.0672,0.0567,0.002773332,0.003941667,0.0029659,-0.0196,-0.0272,0.001031818,0.002849315,0.006435,0.000533
196712,96.47,2.92,5.33,0.525792445,0.0497,0.0619,0.0693,0.0556,0.014361073,0.004141667,0.0029571,0.0192,0.0127,0.00027385,0.002952225,0.027079,0.025857
196801,92.24,2.93,5.3667,0.556302384,0.05,0.0617,0.0684,0.0536,0.012854154,0.004166667,0.0039293,0.0328,0.0361,0.00052327,0.002504381,-0.041875,-0.043523
196802,89.36,2.94,5.4033,0.566210589,0.0498,0.061,0.068,0.0542,0.010450728,0.00415,0.0029369,-0.0033,0.0037,0.000956993,0.002556189,-0.0269,-0.031973
196803,90.2,2.95,5.44,0.566809807,0.0517,0.0611,0.0685,0.056,0.012677156,0.004308333,0.0048757,-0.0212,-0.0197,0.001554867,0.003403219,0.009696,0.008585
196804,97.59,2.9633,5.4833,0.522352064,0.0538,0.0621,0.0697,0.0547,0.00814016,0.004483333,0.002914,0.0227,0.0048,0.001540075,0.00369931,0.084092,0.082642
196805,98.68,2.9767,5.5267,0.53003337,0.0566,0.0627,0.0703,0.0547,0.010646413,0.004716667,0.0029056,0.0043,0.0032,0.000364104,0.002964897,0.016374,0.011104
196806,99.58,2.99,5.57,0.530741813,0.0552,0.0628,0.0707,0.0534,0.012090096,0.0046,0.0057859,0.023,0.0122,0.000545235,0.002626874,0.009916,0.008695
196807,97.74,3.0033,5.6,0.539637599,0.0531,0.0624,0.0698,0.0517,0.013885435,0.004425,0.0047962,0.0289,0.0341,0.000864016,0.002616385,-0.017444,-0.018664
196808,98.86,3.0167,5.63,0.5318021,0.0509,0.0602,0.0682,0.052,0.018035051,0.004241667,0.0028667,-0.0003,0.0206,0.000288343,0.002881583,0.016415,0.011259
196809,102.67,3.03,5.66,0.509195439,0.0519,0.0597,0.0679,0.0531,0.018287028,0.004325,0.0028585,-0.0102,-0.0053,0.000260454,0.002411819,0.039351,0.03821
196810,103.41,3.0433,5.6933,0.500320247,0.0535,0.0609,0.0684,0.0543,0.019410059,0.004458333,0.0056926,-0.0132,-0.016,0.000228072,0.002547129,0.008587,0.006751
196811,108.37,3.0567,5.7267,0.483717059,0.0545,0.0619,0.0701,0.0566,0.021188685,0.004541667,0.0037772,-0.0269,-0.0226,0.000305951,0.002462321,0.05358,0.048659
196812,103.86,3.07,5.76,0.504900662,0.0596,0.0645,0.0723,0.0598,0.031961491,0.004966667,0.0028235,-0.0363,-0.0233,0.000316208,0.002347561,-0.040826,-0.042141
196901,103.01,3.08,5.78,0.503673167,0.0614,0.0659,0.0732,0.0617,0.036524573,0.005116667,0.0028156,-0.0206,0.0139,0.0006972,0.00219688,-0.007547,-0.008612
196902,98.13,3.09,5.8,0.52639719,0.0612,0.0666,0.073,0.0618,0.041317412,0.0051,0.0037418,0.0042,-0.016,0.000731841,0.002335729,-0.042321,-0.047384
196903,101.51,3.1,5.82,0.557040236,0.0602,0.0685,0.0751,0.062,0.039508092,0.005016667,0.0083682,0.001,-0.02,0.000580243,0.002297385,0.034847,0.033599
196904,103.69,3.11,5.8267,0.548422404,0.0611,0.0689,0.0754,0.0593,0.044291034,0.005091667,0.0064606,0.0427,0.0335,0.000569387,0.001884274,0.022771,0.021449
196905,103.46,3.12,5.8333,0.555804429,0.0604,0.0679,0.0752,0.0635,0.044005738,0.005033333,0.0027561,-0.049,-0.0227,0.000393328,0.001576849,0.003854,-0.001862
196906,97.71,3.13,5.84,0.596777334,0.0644,0.0698,0.077,0.0623,0.045152858,0.005366667,0.0064015,0.0214,0.0035,0.000919485,0.001192764,-0.054357,-0.055686
196907,91.83,3.1367,5.8567,0.63901799,0.07,0.0708,0.0784,0.0621,0.051160996,0.005833333,0.0045475,0.0079,0.0005,0.002638293,0.001560761,-0.058632,-0.059919
196908,95.51,3.1433,5.8733,0.622788986,0.0698,0.0697,0.0786,0.063,0.046914853,0.005816667,0.0045269,-0.0069,-0.002,0.001057498,0.001476737,0.045728,0.04018
196909,93.12,3.15,5.89,0.640888463,0.0709,0.0714,0.0805,0.0677,0.04839134,0.005908333,0.0045065,-0.0531,-0.0244,0.000888372,0.002174667,-0.023941,-0.025285
196910,97.24,3.1533,5.8533,0.608768794,0.07,0.0733,0.0822,0.0653,0.048630421,0.005833333,0.0035907,0.0365,0.0127,0.000860489,0.00184468,0.0469,0.044661
196911,93.81,3.1567,5.8167,0.641511757,0.0724,0.0735,0.0825,0.0676,0.047904136,0.006033333,0.0053619,-0.0243,-0.0471,0.000580863,0.001540825,-0.029152,-0.034433
196912,92.06,3.16,5.78,0.651082013,0.0782,0.0772,0.0865,0.0687,0.034273783,0.006516667,0.0062195,-0.0068,-0.0134,0.001321515,0.000822252,-0.016922,-0.018365
197001,85.02,3.1633,5.73,0.700346746,0.0787,0.0791,0.0886,0.0693,0.034473208,0.006558333,0.0035367,-0.0021,0.0141,0.001153936,0.000907608,-0.075398,-0.076809
197002,89.5,3.1667,5.68,0.670147507,0.0713,0.0793,0.0878,0.0651,0.035855217,0.005941667,0.0052817,0.0587,0.0401,0.001037251,0.000378919,0.059521,0.053615
197003,89.63,3.17,5.63,0.690326769,0.0663,0.0784,0.0863,0.0661,0.035841581,0.005525,0.005254,-0.0068,-0.0045,0.001008305,-0.000431436,0.002806,0.001232
197004,81.52,3.1733,5.5933,0.736750581,0.0651,0.0783,0.087,0.0699,0.035712125,0.005425,0.0060949,-0.0413,-0.025,0.001978711,0.000493994,-0.088831,-0.090035
197005,76.55,3.1767,5.5567,0.774227628,0.0684,0.0811,0.0898,0.0743,0.038661028,0.0057,0.0043309,-0.0468,-0.0163,0.009147276,-0.000237626,-0.054689,-0.061112
197006,72.72,3.18,5.52,0.793381417,0.0668,0.0848,0.0925,0.0709,0.042299183,0.005566667,0.0051724,0.0486,0.0001,0.002840418,-0.000252295,-0.049032,-0.050902
197007,78.05,3.1833,5.4667,0.738707568,0.0645,0.0844,0.094,0.0687,0.043081634,0.005375,0.0034335,0.0319,0.0556,0.002051328,0.00032781,0.075523,0.073219
197008,81.52,3.1867,5.4133,0.709278297,0.0641,0.0813,0.0944,0.0694,0.038736729,0.005341667,0.0017123,-0.0019,0.01,0.001887612,0.001517596,0.049778,0.043782
197009,84.21,3.19,5.36,0.712914761,0.0612,0.0809,0.0939,0.068,0.037949596,0.0051,0.0051195,0.0228,0.0139,0.001183302,0.000875697,0.034702,0.033021
197010,83.25,3.1733,5.2833,0.717698284,0.0591,0.0803,0.0933,0.0693,0.036969795,0.004925,0.0050934,-0.0109,-0.0096,0.00101681,0.000624019,-0.009032,-0.011639
197011,87.2,3.13,5.2067,0.682920072,0.0528,0.0805,0.0938,0.0637,0.035231894,0.0044,0.0033812,0.0791,0.0584,0.000946487,0.000571135,0.054387,0.048836
197012,92.15,3.12,5.13,0.646426358,0.0487,0.0764,0.0912,0.0648,0.031468174,0.004058333,0.0050505,-0.0084,0.0372,0.000560885,0.001512501,0.058684,0.057358
197101,95.88,3.11,5.16,0.624409902,0.0444,0.0736,0.0874,0.0612,0.030599292,0.0037,0.0008393,0.0506,0.0532,0.00056006,0.001697625,0.042828,0.0415
197102,96.75,3.1,5.19,0.617070423,0.037,0.0708,0.0839,0.0629,0.025807473,0.003083333,0.0016764,-0.0163,-0.0366,0.000523437,0.001894826,0.013317,0.008152
197103,100.31,3.09,5.22,0.633811383,0.0338,0.0721,0.0846,0.0593,0.026404683,0.002816667,0.0033445,0.0526,0.0258,0.000494107,0.002105175,0.039068,0.037624
197104,103.95,3.09,5.2533,0.608654101,0.0386,0.0725,0.0845,0.0619,0.026562627,0.003216667,0.0033333,-0.0283,-0.0236,0.000278832,0.002043233,0.036965,0.035789
197105,99.63,3.09,5.2867,0.631409656,0.0414,0.0753,0.0862,0.0624,0.029728455,0.00345,0.0049793,-0.0006,-0.0161,0.000563386,0.001824613,-0.03715,-0.042138
197106,99.7,3.09,5.32,0.643221043,0.0475,0.0764,0.0875,0.0641,0.027278498,0.003958333,0.005778,-0.0159,0.0107,0.000932016,0.001377755,0.002439,0.001061
197107,95.58,3.09,5.3567,0.667730625,0.054,0.0764,0.0876,0.0643,0.025796321,0.0045,0.0024661,0.003,-0.0025,0.000582628,0.001536027,-0.040827,-0.041901
197108,99.03,3.08,5.3933,0.638257597,0.0494,0.0759,0.0876,0.061,0.026781963,0.004116667,0.00246,0.0471,0.0554,0.002551037,0.001428452,0.042036,0.036549
197109,98.34,3.08,5.43,0.64608483,0.0469,0.0744,0.0859,0.0598,0.027934417,0.003908333,0.0008187,0.0204,-0.0102,0.000509046,0.001167068,-0.005038,-0.006387
197110,94.23,3.08,5.52,0.683194279,0.0446,0.0739,0.0848,0.0588,0.029243829,0.003716667,0.0016353,0.0167,0.0282,0.000684606,0.000980804,-0.040129,-0.042015
197111,93.99,3.07,5.61,0.689489258,0.0422,0.0726,0.0838,0.0596,0.02945191,0.003516667,0.0016327,-0.0047,0.0029,0.001926036,0.00142819,0.002898,-0.002029
197112,102.09,3.07,5.7,0.643900247,0.0401,0.0725,0.0838,0.0597,0.034023359,0.003341667,0.00407,0.0044,0.0223,0.001152291,0.00225388,0.08788,0.086486
197201,103.94,3.07,5.7367,0.635356973,0.0338,0.0719,0.0823,0.0606,0.033075117,0.002816667,0.000812,-0.0063,-0.0033,0.000539977,0.002350457,0.019088,0.017814
197202,106.57,3.07,5.7733,0.617585899,0.032,0.0727,0.0823,0.0602,0.033029779,0.002666667,0.0048583,0.0088,0.0107,0.000260449,0.002295508,0.030221,0.025416
197203,107.2,3.07,5.81,0.645901988,0.0373,0.0724,0.0824,0.0613,0.031723183,0.003108333,0.0016142,-0.0082,0.0024,0.000571538,0.002239723,0.007315,0.006132
197204,107.67,3.07,5.8633,0.636783802,0.0371,0.073,0.0824,0.0615,0.032491832,0.003091667,0.0024164,0.0027,0.0035,0.000387203,0.002028636,0.005476,0.004658
197205,109.53,3.07,5.9167,0.632442335,0.0369,0.073,0.0823,0.0597,0.030657067,0.003075,0.0032129,0.027,0.0163,0.000810716,0.001828001,0.022019,0.016763
197206,107.14,3.07,5.97,0.654015479,0.0391,0.0723,0.082,0.0607,0.03419939,0.003258333,0.0024029,-0.0065,-0.0068,0.000348784,0.00154141,-0.020156,-0.021378
197207,107.39,3.07,6.0267,0.657049549,0.0398,0.0721,0.0823,0.0593,0.033325093,0.003316667,0.003992,0.0216,0.003,0.000566937,0.001348536,0.003245,0.002126
197208,111.09,3.08,6.0833,0.63046704,0.0402,0.0719,0.0819,0.0595,0.031848785,0.00335,0.0015924,0.0029,0.0072,0.000547759,0.001068882,0.039425,0.034649
197209,110.55,3.1,6.14,0.637385001,0.0466,0.0722,0.0809,0.0606,0.032869775,0.003883333,0.0039698,-0.0083,0.0031,0.000468276,0.000883967,-0.003277,-0.004516
197210,111.58,3.12,6.2333,0.635884126,0.0474,0.0721,0.0806,0.0591,0.032353444,0.00395,0.0031646,0.0234,0.0101,0.000779275,0.000908539,0.010878,0.009503
197211,116.67,3.15,6.3267,0.596733483,0.0478,0.0712,0.0799,0.0577,0.03095225,0.003983333,0.0023669,0.0226,0.0249,0.000427453,0.000483774,0.050297,0.045173
197212,118.05,3.16,6.42,0.595674595,0.0507,0.0708,0.0793,0.0599,0.034203484,0.004225,0.0031471,-0.0229,-0.0004,0.000461068,0.000311447,0.013663,0.012622
197301,116.03,3.17,6.5467,0.608196032,0.0541,0.0715,0.079,0.0685,0.035647312,0.004508333,0.0031373,-0.0321,-0.0054,0.000557806,-0.000120303,-0.016752,-0.018044
197302,111.68,3.17,6.6733,0.636183735,0.056,0.0722,0.0797,0.0688,0.036299867,0.004666667,0.007023,0.0014,0.0023,0.001219156,-0.00020733,-0.033818,-0.038229
197303,111.52,3.19,6.8,0.676018128,0.0609,0.0729,0.0803,0.0686,0.036706149,0.005075,0.009288,0.0082,0.0045,0.001453016,-0.000695859,-0.001093,-0.002089
197304,106.97,3.21,6.9433,0.697719849,0.0626,0.0726,0.0809,0.0687,0.037833237,0.005216667,0.0069098,0.0046,0.0061,0.001472644,0.000165363,-0.040064,-0.041236
197305,104.95,3.22,7.0867,0.713215962,0.0636,0.0729,0.0806,0.0703,0.039602216,0.0053,0.0061022,-0.0105,-0.0039,0.003049815,-7.33602E-05,-0.01395,-0.019002
197306,104.26,3.24,7.23,0.720974308,0.0719,0.0737,0.0813,0.071,0.039013399,0.005991667,0.0068208,-0.0021,-0.0056,0.001951627,0.000743978,-0.005178,-0.006522
197307,108.22,3.26,7.3833,0.693976684,0.0801,0.0745,0.0824,0.076,0.037350063,0.006675,0.0022633,-0.0433,-0.0476,0.001758228,0.00023903,0.039128,0.037679
197308,104.25,3.27,7.5367,0.724337235,0.0867,0.0768,0.0853,0.0728,0.037388768,0.007225,0.0179243,0.0391,0.0356,0.001033905,0.000252075,-0.031544,-0.036505
197309,108.43,3.31,7.69,0.678808996,0.0829,0.0763,0.0863,0.0703,0.034361226,0.006908333,0.0029564,0.0318,0.0356,0.000851375,-5.45824E-05,0.042219,0.041038
197310,108.29,3.35,7.8467,0.672081791,0.0722,0.076,0.0841,0.0689,0.03466033,0.006016667,0.0080853,0.0215,-0.0066,0.001251346,-0.000887358,0.000312,-0.00156
197311,95.96,3.38,8.0033,0.781878991,0.0783,0.0767,0.0842,0.0712,0.038736339,0.006525,0.007294,-0.0183,0.0078,0.0044007,-0.001324534,-0.10722,-0.113046
197312,97.55,3.4,8.16,0.755588463,0.0745,0.0768,0.0848,0.0726,0.013007395,0.006208333,0.0065194,-0.0082,-0.0089,0.004851165,-0.000640199,0.017971,0.016534
197401,96.57,3.42,8.2267,0.751446438,0.0777,0.0783,0.0848,0.074,0.011626749,0.006475,0.0086269,-0.0083,-0.0053,0.002929867,-0.000936753,-0.00812,-0.009749
197402,96.22,3.44,8.2933,0.747097719,0.0712,0.0785,0.0853,0.0748,0.010918648,0.005933333,0.0128025,-0.0024,0.0009,0.001612332,-0.000957314,0.001992,-0.003695
197403,93.98,3.46,8.36,0.815184013,0.0796,0.0801,0.0862,0.0783,0.010399936,0.006633333,0.011244,-0.0292,-0.0307,0.001455147,-0.001167099,-0.021818,-0.023154
197404,90.31,3.48,8.4867,0.824858082,0.0833,0.0825,0.0887,0.0816,0.009657061,0.006941667,0.0055749,-0.0253,-0.0341,0.001655228,-0.001047494,-0.037649,-0.039359
197405,87.28,3.5,8.6133,0.860416121,0.0823,0.0837,0.0905,0.081,0.009246539,0.006858333,0.0110575,0.0123,0.0105,0.001871556,-0.001237991,-0.026896,-0.033127
197406,86,3.53,8.74,0.860158772,0.079,0.0847,0.0927,0.0812,0.00802781,0.006583333,0.009576,0.0045,-0.0285,0.002145267,-0.001691767,-0.012816,-0.014583
197407,79.31,3.56,8.8633,0.911239322,0.0755,0.0872,0.0948,0.0823,0.007508963,0.006291667,0.0074602,-0.0029,-0.0211,0.004727928,-0.001999253,-0.076698,-0.0785
197408,72.15,3.59,8.9867,1.017123994,0.0896,0.09,0.0977,0.0855,0.006624728,0.007466667,0.0127561,-0.0232,-0.0268,0.004252362,-0.00230981,-0.082177,-0.089737
197409,63.54,3.59,9.11,1.135440144,0.0806,0.0924,0.1018,0.0837,0.005215823,0.006716667,0.0119365,0.0247,0.0174,0.007176285,-0.001700144,-0.117511,-0.119578
197410,73.9,3.59,9.0367,1.037083784,0.0746,0.0927,0.1048,0.0795,0.003732969,0.006216667,0.008533,0.0489,0.0885,0.008581075,-0.00189545,0.168113,0.164814
197411,69.97,3.6,8.9633,1.115637022,0.0747,0.0889,0.106,0.0771,0.007886403,0.006225,0.0084608,0.0295,0.0117,0.003209198,-0.001821532,-0.045688,-0.053816
197412,68.56,3.62,8.89,1.120018175,0.0715,0.0889,0.1063,0.076,0.008845955,0.005958333,0.0071037,0.0171,-0.0075,0.003453614,-0.000830488,-0.018021,-0.020305
197501,76.98,3.64,8.7433,0.980829627,0.0626,0.0883,0.1081,0.0796,0.008575239,0.005216667,0.0044944,0.0225,0.0596,0.003731807,-0.001229924,0.12361,0.121698
197502,81.59,3.67,8.5967,0.933901631,0.055,0.0862,0.1065,0.0788,0.011713621,0.004583333,0.0070221,0.0131,0.0137,0.001866087,-0.000708124,0.06746,0.059497
197503,83.36,3.68,8.45,0.972466315,0.0549,0.0867,0.1048,0.0824,0.020526451,0.004575,0.0038095,-0.0267,-0.0247,0.002138279,-0.000704292,0.024014,0.022122
197504,87.3,3.69,8.2867,0.909489371,0.0561,0.0895,0.1058,0.0852,0.022552356,0.004675,0.0050569,-0.0182,-0.0052,0.001869301,-0.000673488,0.049424,0.047293
197505,91.15,3.71,8.1233,0.8975237,0.0523,0.089,0.1069,0.0836,0.023007092,0.004358333,0.0044039,0.0212,0.0106,0.001537644,-0.000409822,0.051193,0.044794
197506,95.19,3.71,7.96,0.84983902,0.0534,0.0877,0.1062,0.0813,0.023012454,0.00445,0.0081276,0.0292,0.0304,0.001195518,-0.000805424,0.04622,0.044342
197507,88.75,3.71,7.8933,0.898365624,0.0613,0.0884,0.1055,0.0829,0.025108124,0.005108333,0.0105297,-0.0087,-0.003,0.00122073,-0.001182099,-0.065504,-0.067553
197508,86.88,3.71,7.8267,0.894246654,0.0644,0.0895,0.1059,0.0844,0.026365665,0.005366667,0.003076,-0.0068,-0.0175,0.002259046,-0.001574013,-0.015663,-0.021731
197509,83.87,3.7,7.76,0.940948254,0.0642,0.0895,0.1061,0.0862,0.027918747,0.00535,0.004902,-0.0098,-0.0126,0.002109674,-0.001492257,-0.03225,-0.034226
197510,89.04,3.69,7.8267,0.893497919,0.0596,0.0886,0.1062,0.0819,0.025875711,0.004966667,0.0060939,0.0475,0.0553,0.001829921,-0.001543024,0.064855,0.062135
197511,91.24,3.68,7.8933,0.867928474,0.0548,0.0878,0.1056,0.0838,0.02462068,0.004566667,0.006057,-0.0109,-0.0088,0.000733595,-0.001652912,0.030089,0.023996
197512,90.19,3.69,7.96,0.876338851,0.0544,0.0879,0.1056,0.0805,0.023709429,0.004533333,0.0042181,0.039,0.0442,0.001329326,-0.000465116,-0.010485,-0.012296
197601,100.86,3.69,8.1933,0.765933886,0.0487,0.086,0.1041,0.0802,0.021850489,0.004058333,0.0024024,0.009,0.0188,0.001857302,-0.000110293,0.120143,0.118545
197602,99.71,3.69,8.4267,0.76803652,0.0488,0.0855,0.1024,0.0802,0.022231369,0.004066667,0.0023966,0.0062,0.0061,0.001133839,-0.000170784,-0.005756,-0.01162
197603,102.77,3.71,8.66,0.784031217,0.05,0.0852,0.1012,0.0792,0.015070147,0.004166667,0.0023909,0.0166,0.0167,0.001044766,-0.000438798,0.03264,0.030786
197604,101.64,3.73,8.8567,0.78607614,0.0486,0.084,0.0994,0.0797,0.014238437,0.00405,0.0041704,0.0018,-0.0015,0.000938053,-0.00135341,-0.00961,-0.010699
197605,100.18,3.76,9.0533,0.803502764,0.052,0.0858,0.0986,0.0821,0.014146386,0.004333333,0.0059277,-0.0158,-0.0103,0.000830338,-0.0010527,-0.008116,-0.015026
197606,104.28,3.79,9.25,0.781427631,0.0541,0.0862,0.0989,0.0807,0.018923185,0.004508333,0.0053051,0.0208,0.015,0.000813636,-0.001277583,0.043959,0.042158
197607,103.44,3.82,9.35,0.795823854,0.0523,0.0856,0.0982,0.0805,0.018840949,0.004358333,0.0058617,0.0078,0.0149,0.000407369,-0.001441104,-0.007202,-0.008454
197608,102.91,3.85,9.45,0.804732269,0.0514,0.0845,0.0964,0.079,0.020628366,0.004283333,0.0046647,0.0211,0.0231,0.000624885,-0.001297757,0.001599,-0.004982
197609,105.24,3.92,9.55,0.791363274,0.0508,0.0838,0.094,0.0781,0.023781519,0.004233333,0.0040639,0.0145,0.0167,0.000700874,-0.001456697,0.024421,0.02267
197610,102.9,3.99,9.67,0.812079633,0.0492,0.0832,0.0929,0.0779,0.02556797,0.0041,0.0040474,0.0084,0.007,0.001033746,-0.00115663,-0.020211,-0.021995
197611,102.1,4.05,9.79,0.827262938,0.0475,0.0825,0.0923,0.0749,0.027894241,0.003958333,0.002881,0.0339,0.0319,0.000956245,-0.00092241,-0.001041,-0.008628
197612,107.46,4.09,9.91,0.779973125,0.0435,0.0798,0.0912,0.0721,0.028565706,0.003625,0.0028727,0.0327,0.0347,0.000526414,-0.001122704,0.053775,0.05217
197701,102.03,4.14,9.9667,0.821065205,0.0462,0.0796,0.0908,0.0764,0.02959896,0.00385,0.0057208,-0.0388,-0.0303,0.000533585,-0.001592844,-0.049654,-0.051167
197702,99.82,4.19,10.0233,0.836803998,0.0467,0.0804,0.0912,0.0775,0.027969433,0.003891667,0.0102158,-0.0049,-0.002,0.000283761,-0.001653703,-0.015638,-0.0224
197703,98.42,4.25,10.08,0.868429928,0.046,0.081,0.0912,0.0772,0.030337559,0.003833333,0.006192,0.0091,0.0094,0.000541359,-0.001732089,-0.012502,-0.014548
197704,98.44,4.31,10.1933,0.86115007,0.0454,0.0804,0.0907,0.0771,0.031139359,0.003783333,0.0078256,0.0071,0.01,0.000853385,-0.0016387,0.000641,-0.000503
197705,96.12,4.36,10.3067,0.888211337,0.0496,0.0805,0.0901,0.0765,0.035315639,0.004133333,0.0055525,0.0125,0.0106,0.000507646,-0.001354182,-0.015064,-0.023541
197706,100.48,4.4,10.42,0.871112081,0.0502,0.0795,0.0891,0.0754,0.031941284,0.004183333,0.0066225,0.0164,0.0175,0.000461496,-0.001593585,0.047776,0.045705
197707,98.85,4.44,10.5167,0.896783399,0.0519,0.0794,0.0887,0.0768,0.033182021,0.004325,0.0043908,-0.007,-0.0005,0.000492059,-0.001686821,-0.015453,-0.016589
197708,96.77,4.5,10.6133,0.92653426,0.0549,0.0798,0.0882,0.0754,0.033750739,0.004575,0.0038262,0.0198,0.0136,0.000430352,-0.001666359,-0.01231,-0.020221
197709,96.53,4.55,10.71,0.942262516,0.0581,0.0792,0.088,0.0764,0.032367976,0.004841667,0.0038116,-0.0029,-0.0022,0.000368693,-0.001802691,-0.000825,-0.003084
197710,92.34,4.6,10.77,0.975377284,0.0616,0.0804,0.0889,0.0781,0.032775495,0.005133333,0.0027137,-0.0093,-0.0038,0.000664213,-0.001257046,-0.041984,-0.043869
197711,94.83,4.67,10.83,0.96203447,0.061,0.0808,0.0895,0.0777,0.029217127,0.005083333,0.0048662,0.0093,0.0061,0.001237941,-0.001290008,0.036752,0.026953
197712,95.1,4.71,10.89,0.960333025,0.0607,0.0819,0.0899,0.0803,0.030475541,0.005058333,0.0037685,-0.0168,-0.0105,0.000543442,-0.00183389,0.00557,0.003637
197801,89.25,4.76,10.9,1.036731089,0.0644,0.0841,0.0917,0.0816,0.028814389,0.005366667,0.0058934,-0.008,-0.0089,0.000837761,-0.001893361,-0.060643,-0.062611
197802,87.04,4.8,10.91,1.075567294,0.0645,0.0847,0.092,0.0822,0.031169141,0.005375,0.0063898,0.0004,0.0051,0.000517285,-0.001551213,-0.01626,-0.024938
197803,89.21,4.84,10.92,1.111492553,0.0629,0.0847,0.0922,0.0831,0.027569748,0.005241667,0.0074035,-0.0021,0.0042,0.000494838,-0.001381708,0.026925,0.024356
197804,96.83,4.88,11.0233,1.005350404,0.0629,0.0856,0.0932,0.0838,0.022945989,0.005241667,0.0089169,-0.0005,-0.0023,0.001349283,-0.001986056,0.088964,0.087593
197805,97.24,4.91,11.1267,1.001415639,0.0641,0.0869,0.0949,0.0852,0.016559459,0.005341667,0.0093556,-0.0058,-0.0108,0.000808327,-0.002333434,0.013719,0.004436
197806,95.53,4.95,11.23,1.027901581,0.0673,0.0876,0.096,0.0865,0.016523465,0.005608333,0.0102935,-0.0062,0.0023,0.000827864,-0.001834939,-0.016578,-0.018953
197807,100.68,4.99,11.3433,0.976260336,0.0701,0.0888,0.096,0.0858,0.014671414,0.005841667,0.0071429,0.0143,0.0101,0.000712545,-0.001500183,0.056974,0.055121
197808,103.29,5.02,11.4567,0.960060218,0.0708,0.0869,0.0948,0.0843,0.012025052,0.0059,0.0055767,0.0218,0.0257,0.000881312,-0.001831664,0.033641,0.025563
197809,102.54,5.04,11.57,0.972257513,0.0785,0.0869,0.0942,0.086,0.012726385,0.006541667,0.0075548,-0.0106,-0.0048,0.000910367,-0.002599305,-0.005163,-0.007483
197810,93.15,5.06,11.8233,1.062275222,0.0799,0.0889,0.0959,0.0889,0.014375663,0.006658333,0.007996,-0.02,-0.0205,0.002431428,-0.00187022,-0.08957,-0.092269
197811,94.7,5.07,12.0767,1.053527402,0.0864,0.0903,0.0983,0.0877,0.014113759,0.0072,0.0054604,0.0189,0.0134,0.003127126,-0.001861131,0.026771,0.0174
197812,96.11,5.12,12.33,1.045701296,0.0908,0.0916,0.0994,0.0898,0.014874873,0.007566667,0.0044455,-0.013,-0.0133,0.001564273,-0.001548154,0.016627,0.014264
197901,99.93,5.16,12.6533,1.003074283,0.0935,0.0925,0.1013,0.0886,0.014449882,0.007791667,0.0088322,0.0191,0.0184,0.000959613,-0.001849819,0.042697,0.040161
197902,96.28,5.2,12.9767,1.040775451,0.0932,0.0926,0.1008,0.0908,0.012292482,0.007766667,0.0116563,-0.0135,-0.0128,0.000781506,-0.001314727,-0.028649,-0.036958
197903,101.59,5.24,13.3,1.033078939,0.0948,0.0937,0.1026,0.0902,0.011731434,0.0079,0.0096108,0.0129,0.0106,0.000732156,-0.001349922,0.057361,0.054825
